person,person_label,person_description,refurl,orderaus,award_name,honsid,date_awarded,sitelink
http://www.wikidata.org/entity/Q7839240,Trevor Jones,Senior officer in the Royal Australian Navy,https://honours.pmc.gov.au/honours/awards/1148860,http://www.wikidata.org/entity/Q9684829,NA,1148860,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Trevor_Jones_(admiral)
http://www.wikidata.org/entity/Q7839412,Trevor Rowe,American businessman,NA,http://www.wikidata.org/entity/Q9678710,NA,1056898,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Trevor_Rowe
http://www.wikidata.org/entity/Q7839412,Trevor Rowe,American businessman,NA,http://www.wikidata.org/entity/Q9684829,NA,1144245,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Trevor_Rowe
http://www.wikidata.org/entity/Q7844011,Trish Worth,Australian politician,https://honours.pmc.gov.au/honours/awards/1152877,http://www.wikidata.org/entity/Q9678710,NA,1152877,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Trish_Worth
http://www.wikidata.org/entity/Q7844124,Tristan Knowles,Australian wheelchair Basketball player,https://honours.pmc.gov.au/honours/awards/1140005,http://www.wikidata.org/entity/Q9682417,NA,1140005,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tristan_Knowles
http://www.wikidata.org/entity/Q7846748,Troy Andrews,Australian Paralympic wheelchair basketball player and shooter,https://honours.pmc.gov.au/honours/awards/887487,http://www.wikidata.org/entity/Q9682417,NA,887487,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Troy_Andrews_(basketball)
http://www.wikidata.org/entity/Q7846940,Troy Sachs,Australian Paralympic wheelchair basketball player,https://honours.pmc.gov.au/honours/awards/887198,http://www.wikidata.org/entity/Q9682417,NA,887198,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Troy_Sachs
http://www.wikidata.org/entity/Q7861780,Tyson Lawrence,Australian Paralympic tandem cycling pilot,https://honours.pmc.gov.au/honours/awards/1140013,http://www.wikidata.org/entity/Q9682417,NA,1140013,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tyson_Lawrence
http://www.wikidata.org/entity/Q81375148,Don Cooley,Australian politician,https://honours.pmc.gov.au/honours/awards/882013,http://www.wikidata.org/entity/Q9682417,NA,882013,1985-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Don_Cooley
http://www.wikidata.org/entity/Q83100565,Nan Bosler,Australian community activist and writer,https://honours.pmc.gov.au/honours/awards/2004020,http://www.wikidata.org/entity/Q9678710,NA,2004020,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Nan_Bosler
http://www.wikidata.org/entity/Q83225178,Andrew Chapman,australian photojournalist,https://honours.pmc.gov.au/honours/awards/1149096,http://www.wikidata.org/entity/Q9682417,NA,1149096,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Andrew_Chapman_(photographer)
http://www.wikidata.org/entity/Q83330947,Rodney Seaborn,Australian psychiatrist and philanthropist,https://honours.pmc.gov.au/honours/awards/869871,http://www.wikidata.org/entity/Q9684829,NA,869871,1998-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Rodney_Seaborn
http://www.wikidata.org/entity/Q83437910,Lynne Williams,Australian musician and educator,https://honours.pmc.gov.au/honours/awards/1154817,http://www.wikidata.org/entity/Q9678710,NA,1154817,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Lynne_Williams
http://www.wikidata.org/entity/Q83499459,Ben Swane,Australian nurseryman,https://honours.pmc.gov.au/honours/awards/1144315,http://www.wikidata.org/entity/Q9678710,NA,1144315,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Ben_Swane
http://www.wikidata.org/entity/Q83499481,Susan Wakil,Australian philanthropist,https://honours.pmc.gov.au/honours/awards/1154654,http://www.wikidata.org/entity/Q9684829,NA,1154654,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Susan_Wakil
http://www.wikidata.org/entity/Q83615892,James Muecke,Australian ophthalmologist,https://honours.pmc.gov.au/honours/awards/1145911,http://www.wikidata.org/entity/Q9678710,NA,1145911,2012-06-11T00:00:00Z,https://en.wikipedia.org/wiki/James_Muecke
http://www.wikidata.org/entity/Q83668709,Helen Leake,Australian film producer,https://honours.pmc.gov.au/honours/awards/2005871,http://www.wikidata.org/entity/Q9678710,NA,2005871,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Helen_Leake
http://www.wikidata.org/entity/Q83804735,Raelene Frances,"Australian historian, academic and author",https://honours.pmc.gov.au/honours/awards/2005782,http://www.wikidata.org/entity/Q9678710,NA,2005782,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Rae_Frances
http://www.wikidata.org/entity/Q83833358,Jane Hansen,"investment banker, business executive and philanthropist",https://honours.pmc.gov.au/honours/awards/2005373,http://www.wikidata.org/entity/Q9684829,NA,2005373,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jane_Hansen_(businesswoman)
http://www.wikidata.org/entity/Q83925622,Nance Donkin,Australian children's writer and journalist (1915-2008),https://honours.pmc.gov.au/honours/awards/870219,http://www.wikidata.org/entity/Q9678710,NA,870219,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Nance_Donkin
http://www.wikidata.org/entity/Q83956004,Margaret J. Kartomi,professor and writer,https://honours.pmc.gov.au/honours/awards/881176,http://www.wikidata.org/entity/Q9678710,NA,881176,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Margaret_J._Kartomi
http://www.wikidata.org/entity/Q84390859,Tony Beddison,Australian businessman and philanthropist,https://honours.pmc.gov.au/honours/awards/1132151,http://www.wikidata.org/entity/Q9684829,NA,1132151,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Beddison
http://www.wikidata.org/entity/Q84390859,Tony Beddison,Australian businessman and philanthropist,https://honours.pmc.gov.au/honours/awards/1153647,http://www.wikidata.org/entity/Q9680541,NA,1153647,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Tony_Beddison
http://www.wikidata.org/entity/Q84864810,Isabel Joy Bear,Australian chemist (1927-2021),https://honours.pmc.gov.au/honours/awards/886092,http://www.wikidata.org/entity/Q9678710,NA,886092,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Isabel_Joy_Bear
http://www.wikidata.org/entity/Q85171264,Len Eacott,Australian Anglican bishop,https://honours.pmc.gov.au/honours/awards/1133860,http://www.wikidata.org/entity/Q9678710,NA,1133860,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Len_Eacott
http://www.wikidata.org/entity/Q85171499,David David,Australian cranio-facial surgeon,https://honours.pmc.gov.au/honours/awards/883262,http://www.wikidata.org/entity/Q9680541,NA,883262,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/David_David_(surgeon)
http://www.wikidata.org/entity/Q85320097,Adrian Charles,Australian Anglican bishop,https://honours.pmc.gov.au/honours/awards/885786,http://www.wikidata.org/entity/Q9678710,NA,885786,1994-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Adrian_Charles
http://www.wikidata.org/entity/Q86494858,Judith Hancock,Australian science teacher and school principal,https://honours.pmc.gov.au/honours/awards/1129694,http://www.wikidata.org/entity/Q9678710,NA,1129694,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Judith_Hancock
http://www.wikidata.org/entity/Q86749906,Elizabeth Bryan,Australian executive director,https://honours.pmc.gov.au/honours/awards/881904,http://www.wikidata.org/entity/Q9678710,NA,881904,1975-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Bryan
http://www.wikidata.org/entity/Q87469316,Susan Wyber Serjeantson,Australian geneticist,https://honours.pmc.gov.au/honours/awards/1136586,http://www.wikidata.org/entity/Q9684829,NA,1136586,2000-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Susan_Serjeantson
http://www.wikidata.org/entity/Q87759095,Nici Cumpston,"Australian artist, curator, writer and educator",https://honours.pmc.gov.au/honours/awards/2006715,http://www.wikidata.org/entity/Q9682417,NA,2006715,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Nici_Cumpston
http://www.wikidata.org/entity/Q88760919,Jeffrey Heath,Australian Paralympic archer and disability advocate,https://honours.pmc.gov.au/honours/awards/1042195,http://www.wikidata.org/entity/Q9678710,NA,1042195,2003-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jeffrey_Heath_(Australian_disability_advocate)
http://www.wikidata.org/entity/Q89060306,Brendan Murphy,Chief Medical Officer of Australia,https://honours.pmc.gov.au/honours/awards/2010928,http://www.wikidata.org/entity/Q9680541,NA,2010928,2022-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Brendan_Murphy_(doctor)
http://www.wikidata.org/entity/Q89447495,Judy Isabel Henderson,"Environmentalist, Natural resource manager and Paediatrician",https://honours.pmc.gov.au/honours/awards/872363,http://www.wikidata.org/entity/Q9684829,NA,872363,1998-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Judy_Henderson
http://www.wikidata.org/entity/Q90209148,Sandra Harding,Australian economic sociologist and academic administrator,https://honours.pmc.gov.au/honours/awards/2003040,http://www.wikidata.org/entity/Q9684829,NA,2003040,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Sandra_Harding_(sociologist)
http://www.wikidata.org/entity/Q90698221,Lyn Gilbert,Australian microbiologist and infectious diseases researcher,https://honours.pmc.gov.au/honours/awards/1154617,http://www.wikidata.org/entity/Q9684829,NA,1154617,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Lyn_Gilbert
http://www.wikidata.org/entity/Q91670334,Lea Waters,Australian psychologist,https://honours.pmc.gov.au/honours/awards/2005924,http://www.wikidata.org/entity/Q9678710,NA,2005924,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Lea_Waters
http://www.wikidata.org/entity/Q91699116,Michelle Leech,"Australian academic clinician-scientist, rheumatologist and researcher",https://honours.pmc.gov.au/honours/awards/2012478,http://www.wikidata.org/entity/Q56449119,NA,2012478,2023-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Michelle_Leech
http://www.wikidata.org/entity/Q93293180,Audette Exel,New Zealand businesswoman and philanthropist,https://honours.pmc.gov.au/honours/awards/1148645,http://www.wikidata.org/entity/Q56447056,NA,1148645,2013-11-25T00:00:00Z,https://en.wikipedia.org/wiki/Audette_Exel
http://www.wikidata.org/entity/Q94287938,Ida West,Australian Aboriginal elder and memoirist,NA,http://www.wikidata.org/entity/Q9678710,NA,1132336,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ida_West
http://www.wikidata.org/entity/Q94440667,Gavin Andrews,Australian academic psychiatrist,https://honours.pmc.gov.au/honours/awards/1129450,http://www.wikidata.org/entity/Q9684829,NA,1129450,2006-03-16T00:00:00Z,https://en.wikipedia.org/wiki/Gavin_Andrews
http://www.wikidata.org/entity/Q96115842,Denise Goldsworthy,Australian business executive,https://honours.pmc.gov.au/honours/awards/2006761,http://www.wikidata.org/entity/Q9684829,NA,2006761,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Denise_Goldsworthy
http://www.wikidata.org/entity/Q96120562,Carol Schwartz,Australian business executive and philanthropist,https://honours.pmc.gov.au/honours/awards/2003990,http://www.wikidata.org/entity/Q9684829,NA,2003990,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Carol_Schwartz_(businesswoman)
http://www.wikidata.org/entity/Q96120562,Carol Schwartz,Australian business executive and philanthropist,https://honours.pmc.gov.au/honours/awards/1131451,http://www.wikidata.org/entity/Q9678710,NA,1131451,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Carol_Schwartz_(businesswoman)
http://www.wikidata.org/entity/Q96141435,Jillian Segal,Australian lawyer and business executive,https://honours.pmc.gov.au/honours/awards/2002459,http://www.wikidata.org/entity/Q9684829,NA,2002459,2019-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jillian_Segal
http://www.wikidata.org/entity/Q96141435,Jillian Segal,Australian lawyer and business executive,https://honours.pmc.gov.au/honours/awards/1136028,http://www.wikidata.org/entity/Q9678710,NA,1136028,2005-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Jillian_Segal
http://www.wikidata.org/entity/Q96205761,Leonard Webb,Australian ecologist and ethnobiologist,https://honours.pmc.gov.au/honours/awards/878293,http://www.wikidata.org/entity/Q9684829,NA,878293,1987-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Leonard_Webb_(academic)
http://www.wikidata.org/entity/Q96265046,Jim Bishop,Australian medical practitioner and public servant,https://honours.pmc.gov.au/honours/awards/1138591,http://www.wikidata.org/entity/Q9684829,NA,1138591,2008-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Jim_Bishop_(doctor)
http://www.wikidata.org/entity/Q96274212,Diana Horvath,"Australian medical doctor, researcher and administrator",https://honours.pmc.gov.au/honours/awards/883567,http://www.wikidata.org/entity/Q9684829,NA,883567,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Diana_Horvath
http://www.wikidata.org/entity/Q96288050,Richard de Crespigny,Australian pilot and author,https://honours.pmc.gov.au/honours/awards/1152722,http://www.wikidata.org/entity/Q9678710,NA,1152722,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Richard_de_Crespigny
http://www.wikidata.org/entity/Q96405710,Simon Stuart,Australian army general,https://honours.pmc.gov.au/honours/awards/2007389,http://www.wikidata.org/entity/Q9684829,NA,2007389,2020-06-07T00:00:00Z,https://en.wikipedia.org/wiki/Simon_Stuart_(general)
http://www.wikidata.org/entity/Q96405710,Simon Stuart,Australian army general,https://honours.pmc.gov.au/honours/awards/1144330,http://www.wikidata.org/entity/Q9678710,NA,1144330,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Simon_Stuart_(general)
http://www.wikidata.org/entity/Q96575176,Vivienne Thom,Australian public servant,https://honours.pmc.gov.au/honours/awards/1153830,http://www.wikidata.org/entity/Q9678710,NA,1153830,2016-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Vivienne_Thom
http://www.wikidata.org/entity/Q6380197,Kay Hallahan,Western Australian politician,https://honours.pmc.gov.au/honours/awards/1040418,http://www.wikidata.org/entity/Q9684829,NA,1040418,2002-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Kay_Hallahan
http://www.wikidata.org/entity/Q6380209,Kay Hull,Australian politician,https://honours.pmc.gov.au/honours/awards/2008772,http://www.wikidata.org/entity/Q9684829,NA,2008772,2021-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Kay_Hull
http://www.wikidata.org/entity/Q6380209,Kay Hull,Australian politician,https://honours.pmc.gov.au/honours/awards/1151852,http://www.wikidata.org/entity/Q9678710,NA,1151852,2015-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Kay_Hull
http://www.wikidata.org/entity/Q6384028,Keith Barnes,"Australian rugby league footballer, coach, referee, administrator and commentator",https://honours.pmc.gov.au/honours/awards/886686,http://www.wikidata.org/entity/Q9678710,NA,886686,1996-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Barnes
http://www.wikidata.org/entity/Q6384282,Keith Doyle,Australian politician (1924-2017),https://honours.pmc.gov.au/honours/awards/874503,http://www.wikidata.org/entity/Q9682417,NA,874503,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Doyle_(politician)
http://www.wikidata.org/entity/Q6384294,Keith Dunstan,Journalist and author,https://honours.pmc.gov.au/honours/awards/1132425,http://www.wikidata.org/entity/Q9682417,NA,1132425,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Dunstan
http://www.wikidata.org/entity/Q6384716,Keith Mason,Australian judge,https://honours.pmc.gov.au/honours/awards/1041302,http://www.wikidata.org/entity/Q9680541,NA,1041302,2003-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Mason_(judge)
http://www.wikidata.org/entity/Q6384877,Keith Payne,Australian soldier and Victoria Cross recipient,NA,http://www.wikidata.org/entity/Q9678710,NA,1151886,2015-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Payne
http://www.wikidata.org/entity/Q6384877,Keith Payne,Australian soldier and Victoria Cross recipient,NA,http://www.wikidata.org/entity/Q9682417,NA,1131848,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Payne
http://www.wikidata.org/entity/Q6384932,Keith Rayner,Australian archbishop,https://honours.pmc.gov.au/honours/awards/885847,http://www.wikidata.org/entity/Q9684829,NA,885847,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Rayner_(bishop)
http://www.wikidata.org/entity/Q6385035,Keith Slater,cricketer,https://honours.pmc.gov.au/honours/awards/2006034,http://www.wikidata.org/entity/Q9678710,NA,2006034,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Slater
http://www.wikidata.org/entity/Q6385041,Keith Smith,"Australian engineer, born 1915",https://honours.pmc.gov.au/honours/awards/885227,http://www.wikidata.org/entity/Q9678710,NA,885227,1980-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Smith_(engineer)
http://www.wikidata.org/entity/Q6385087,Keith Suter,Australian social scientist,https://honours.pmc.gov.au/honours/awards/2004532,http://www.wikidata.org/entity/Q9678710,NA,2004532,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Keith_Suter
http://www.wikidata.org/entity/Q6385413,Kel Glare,Australian police officer,https://honours.pmc.gov.au/honours/awards/885686,http://www.wikidata.org/entity/Q9684829,NA,885686,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kel_Glare
http://www.wikidata.org/entity/Q6385973,Kelly Cartwright,Australian female athletics Paralympian,https://honours.pmc.gov.au/honours/awards/1149091,http://www.wikidata.org/entity/Q9682417,NA,1149091,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Kelly_Cartwright
http://www.wikidata.org/entity/Q6387466,Ken Colbung,Australian activist,https://honours.pmc.gov.au/honours/awards/873388,http://www.wikidata.org/entity/Q9678710,NA,873388,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Colbung
http://www.wikidata.org/entity/Q6387537,Ken Doolan,Australian admiral,https://honours.pmc.gov.au/honours/awards/879854,http://www.wikidata.org/entity/Q9684829,NA,879854,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Doolan
http://www.wikidata.org/entity/Q6387548,Ken Duncan,Australian photographer,https://honours.pmc.gov.au/honours/awards/1139908,http://www.wikidata.org/entity/Q9682417,NA,1139908,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Duncan_(photographer)
http://www.wikidata.org/entity/Q6387641,Ken Freeman,Australian astronomer,NA,http://www.wikidata.org/entity/Q9680541,NA,1769657,2017-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Freeman_(astronomer)
